rn,id,e_btc,d_btc,btc,vl_btc,m_btc,pm_btc,e_eth,d_eth,eth,vl_eth,m_eth,pm_eth,e_bnb,d_bnb,bnb,vl_bnb,m_bnb,pm_bnb,e_shib,d_shib,shib,vl_shib,m_shib,pm_shib,total_net_balance_usdt
88,0000000000000000000000000000000000000000000000000000000000000058,899.64489261,206.60682497,0,449.82244631,224.91122315,112.45561158,949.90359234,3709.01055456,0,474.95179617,237.47589809,118.73794904,948.06227826,23503.83183243,0,474.03113913,237.01556956,118.50778478,703.09,548946693898.91,0,351.55,175.77,87.89,0.0
89,0000000000000000000000000000000000000000000000000000000000000059,80.00905073,28.15541963,0,40.00452536,20.00226268,10.00113134,866.77507158,505.44675186,0,433.38753579,216.6937679,108.34688395,301.92334702,3202.99316522,0,150.96167351,75.48083675,37.74041838,1.98,74807908819.66,0,0.99,0.49,0.25,0.0
90,000000000000000000000000000000000000000000000000000000000000005a,975.60688011,214.98927153,0,487.80344006,243.90172003,121.95086001,403.5464265,3859.49243109,0,201.77321325,100.88660662,50.44330331,203.79098151,24457.42866574,0,101.89549075,50.94774538,25.47387269,70.14,571218544408.1,0,35.07,17.54,8.77,0.0
91,000000000000000000000000000000000000000000000000000000000000005b,240.02057196,58.294049,0,120.01028598,60.00514299,30.0025715,404.39877371,1046.49613112,0,202.19938686,101.09969343,50.54984671,974.72790175,6631.5985671,0,487.36395088,243.68197544,121.84098772,608.29,154885132544.67,0,304.14,152.07,76.04,0.0
92,000000000000000000000000000000000000000000000000000000000000005c,10.20441225,15.86171726,0,5.10220613,2.55110306,1.27555153,994.38743804,284.7499193,0,497.19371902,248.59685951,124.29842976,929.91447742,1804.44733683,0,464.95723871,232.47861936,116.23930968,814.69,42143996218.59,0,407.35,203.67,101.84,0.0
93,000000000000000000000000000000000000000000000000000000000000005d,857.95528373,184.8012196,0,428.97764187,214.48882093,107.24441047,24.9013699,3317.55581681,0,12.45068495,6.22534247,3.11267124,15.43779585,21023.20089576,0,7.71889793,3.85944896,1.92972448,840.9,491010006758.92,0,420.45,210.22,105.11,0.0
94,000000000000000000000000000000000000000000000000000000000000005e,315.5824367,70.45306913,0,157.79121835,78.89560918,39.44780459,104.28956063,1264.77514486,0,52.14478031,26.07239016,13.03619508,713.63459449,8014.82278719,0,356.81729725,178.40864862,89.20432431,501.55,187191199400.16,0,250.78,125.39,62.69,0.0
95,000000000000000000000000000000000000000000000000000000000000005f,831.69529837,184.1439308,0,415.84764919,207.92382459,103.9619123,362.17559373,3305.75615281,0,181.08779687,90.54389843,45.27194922,517.75221091,20948.42695961,0,258.87610546,129.43805273,64.71902636,825.49,489263614709.75,0,412.75,206.37,103.19,0.0
96,0000000000000000000000000000000000000000000000000000000000000060,320.80226953,75.97478084,0,160.40113476,80.20056738,40.10028369,563.2240717,1363.9010428,0,281.61203585,140.80601792,70.40300896,133.01816493,8642.97911114,0,66.50908247,33.25454123,16.62727062,587.99,201862183252.49,0,294.0,147.0,73.5,0.0
97,0000000000000000000000000000000000000000000000000000000000000061,986.36437268,213.84939088,0,493.18218634,246.59109317,123.29554658,8.51590657,3839.02926715,0,4.25795329,2.12897664,1.06448832,880.20491849,24327.75452309,0,440.10245924,220.05122962,110.02561481,819.1,568189923696.21,0,409.55,204.78,102.39,0.0
98,0000000000000000000000000000000000000000000000000000000000000062,534.73835225,124.5317057,0,267.36917613,133.68458806,66.84229403,783.39759732,2235.59609367,0,391.69879866,195.84939933,97.92469967,90.82591133,14166.87115279,0,45.41295566,22.70647783,11.35323892,117.25,330876137034.24,0,58.62,29.31,14.66,0.0
99,0000000000000000000000000000000000000000000000000000000000000063,303.86840977,74.93979768,0,151.93420489,75.96710244,37.98355122,679.34534638,1345.32100079,0,339.67267319,169.8363366,84.9181683,775.98619667,8525.23822678,0,387.99309834,193.99654917,96.99827458,495.12,199112271252.46,0,247.56,123.78,61.89,0.0
100,0000000000000000000000000000000000000000000000000000000000000064,84.8972579,25.73756744,0,42.44862895,21.22431447,10.61215724,511.5954021,462.04141275,0,255.79770105,127.89885053,63.94942526,717.34766077,2927.93549796,0,358.67383038,179.33691519,89.6684576,640.49,68383764954.36,0,320.25,160.12,80.06,0.0
101,0000000000000000000000000000000000000000000000000000000000000065,490.72346715,118.3197683,0,245.36173357,122.68086679,61.34043339,933.99820109,2124.07924792,0,466.99910054,233.49955027,116.74977514,857.02919712,13460.19395402,0,428.51459856,214.25729928,107.12864964,349.13,314371249036.33,0,174.56,87.28,43.64,0.0
102,0000000000000000000000000000000000000000000000000000000000000066,839.7331269,190.31649496,0,419.86656345,209.93328173,104.96664086,676.41811614,3416.56616919,0,338.20905807,169.10452904,84.55226452,877.81902017,21650.62501273,0,438.90951009,219.45475504,109.72737752,657.05,505663889459.54,0,328.52,164.26,82.13,0.0
103,0000000000000000000000000000000000000000000000000000000000000067,193.28478949,54.09718665,0,96.64239475,48.32119737,24.16059869,892.66650789,971.15396018,0,446.33325395,223.16662697,111.58331349,976.82472383,6154.15864359,0,488.41236192,244.20618096,122.10309048,792.14,143734224496.3,0,396.07,198.03,99.02,0.0
104,0000000000000000000000000000000000000000000000000000000000000068,81.89558897,21.81668781,0,40.94779449,20.47389724,10.23694862,290.17856041,391.65368973,0,145.0892802,72.5446401,36.27232005,387.45788678,2481.89168638,0,193.72894339,96.8644717,48.43223585,275.96,57966132738.12,0,137.98,68.99,34.49,0.0
105,0000000000000000000000000000000000000000000000000000000000000069,103.33684932,25.72757166,0,51.66842466,25.83421233,12.91710616,278.10481997,461.86196827,0,139.05240998,69.52620499,34.7631025,93.96902807,2926.79836639,0,46.98451403,23.49225702,11.74612851,276.84,68357206535.22,0,138.42,69.21,34.6,0.0
106,000000000000000000000000000000000000000000000000000000000000006a,11.92491313,7.58972037,0,5.96245657,2.98122828,1.49061414,280.1225491,136.25083758,0,140.06127455,70.03063728,35.01531864,883.87782959,863.41538438,0,441.9389148,220.9694574,110.4847287,231.46,20165606361.41,0,115.73,57.87,28.93,0.0
107,000000000000000000000000000000000000000000000000000000000000006b,42.38618494,19.9200113,0,21.19309247,10.59654623,5.29827312,759.5921183,357.60450881,0,379.79605915,189.89802958,94.94901479,903.94129525,2266.12356963,0,451.97064763,225.98532381,112.99266191,852.6,52926733410.43,0,426.3,213.15,106.58,0.0
108,000000000000000000000000000000000000000000000000000000000000006c,844.7619559,192.55540208,0,422.38097795,211.19048897,105.59524449,804.34778378,3456.75908197,0,402.17389189,201.08694594,100.54347297,679.61727799,21905.32567984,0,339.808639,169.9043195,84.95215975,625.98,511612582852.95,0,312.99,156.5,78.25,0.0
109,000000000000000000000000000000000000000000000000000000000000006d,437.89204196,102.17257881,0,218.94602098,109.47301049,54.73650524,526.42269086,1834.20452458,0,263.21134543,131.60567271,65.80283636,906.77388919,11623.27096612,0,453.38694459,226.6934723,113.34673615,907.94,271468763673.69,0,453.97,226.99,113.49,0.0
110,000000000000000000000000000000000000000000000000000000000000006e,320.81142914,80.75144672,0,160.40571457,80.20285728,40.10142864,968.47061129,1449.65186033,0,484.23530564,242.11765282,121.05882641,91.20094592,9186.37815647,0,45.60047296,22.80023648,11.40011824,693.61,214553607848.01,0,346.81,173.4,86.7,0.0
111,000000000000000000000000000000000000000000000000000000000000006f,763.62794152,172.22110867,0,381.81397076,190.90698538,95.45349269,578.60627712,3091.71737122,0,289.30313856,144.65156928,72.32578464,581.49707891,19592.07289858,0,290.74853946,145.37426973,72.68713486,709.23,457585117226.21,0,354.62,177.31,88.65,0.0
112,0000000000000000000000000000000000000000000000000000000000000070,192.12538629,54.46745379,0,96.06269314,48.03134657,24.01567329,969.70922675,977.80100449,0,484.85461337,242.42730669,121.21365334,816.40571058,6196.2806622,0,408.20285529,204.10142765,102.05071382,227.02,144718010588.09,0,113.51,56.76,28.38,0.0
113,0000000000000000000000000000000000000000000000000000000000000071,131.2290273,35.0506287,0,65.61451365,32.80725683,16.40362841,483.91806085,629.22970625,0,241.95903043,120.97951521,60.48975761,549.36636122,3987.40013869,0,274.68318061,137.34159031,68.67079515,610.18,93128224324.95,0,305.09,152.54,76.27,0.0
114,0000000000000000000000000000000000000000000000000000000000000072,307.05705651,72.68711026,0,153.52852825,76.76426413,38.38213206,405.72058697,1304.88070352,0,202.86029348,101.43014674,50.71507337,955.33064267,8268.96989527,0,477.66532133,238.83266067,119.41633033,477.78,193126964076.43,0,238.89,119.44,59.72,0.0
115,0000000000000000000000000000000000000000000000000000000000000073,302.29181803,70.2648033,0,151.14590902,75.57295451,37.78647725,411.5101964,1261.39539234,0,205.7550982,102.8775491,51.43877455,179.13922569,7993.40544857,0,89.56961284,44.78480642,22.39240321,793.79,186690984060.5,0,396.89,198.45,99.22,0.0
116,0000000000000000000000000000000000000000000000000000000000000074,77.95749654,27.46214782,0,38.97874827,19.48937413,9.74468707,773.51344591,493.00112004,0,386.75672295,193.37836148,96.68918074,759.50672672,3124.12576026,0,379.75336336,189.87668168,94.93834084,366.75,72965911245.76,0,183.38,91.69,45.84,0.0
117,0000000000000000000000000000000000000000000000000000000000000075,398.21354043,88.96326276,0,199.10677022,99.55338511,49.77669255,259.10976827,1597.07057399,0,129.55488414,64.77744207,32.38872103,125.76863821,10120.56386555,0,62.88431911,31.44215955,15.72107978,928.72,236372099408.96,0,464.36,232.18,116.09,0.0
118,0000000000000000000000000000000000000000000000000000000000000076,815.01525374,184.87799412,0,407.50762687,203.75381344,101.87690672,751.11802774,3318.93407489,0,375.55901387,187.77950694,93.88975347,338.96344735,21031.93485478,0,169.48172368,84.74086184,42.37043092,293.91,491213993834.76,0,146.96,73.48,36.74,0.0
119,0000000000000000000000000000000000000000000000000000000000000077,787.93991296,171.1718075,0,393.96995648,196.98497824,98.49248912,49.08564744,3072.880292,0,24.54282372,12.27141186,6.13570593,616.11965273,19472.70318102,0,308.05982636,154.02991318,77.01495659,179.83,454797162807.84,0,89.92,44.96,22.48,0.0
120,0000000000000000000000000000000000000000000000000000000000000078,478.46692228,105.30514637,0,239.23346114,119.61673057,59.80836529,57.24232526,1890.44045087,0,28.62116263,14.31058132,7.15529066,921.49215353,11979.63548304,0,460.74607676,230.37303838,115.18651919,422.14,279791879869.4,0,211.07,105.53,52.77,0.0
121,0000000000000000000000000000000000000000000000000000000000000079,605.32414288,142.95885494,0,302.66207144,151.33103572,75.66551786,914.77881359,2566.4007078,0,457.3894068,228.6947034,114.3473517,977.84316975,16263.16500405,0,488.92158488,244.46079244,122.23039622,309.32,379836391144.97,0,154.66,77.33,38.66,0.0
122,000000000000000000000000000000000000000000000000000000000000007a,29.77860328,16.13984721,0,14.88930164,7.44465082,3.72232541,665.75158707,289.74291467,0,332.87579354,166.43789677,83.21894838,932.83621749,1836.08772229,0,466.41810874,233.20905437,116.60452719,623.78,42882977211.91,0,311.89,155.94,77.97,0.0
123,000000000000000000000000000000000000000000000000000000000000007b,843.62706142,184.00035555,0,421.81353071,210.90676536,105.45338268,142.47851051,3303.17868669,0,71.23925526,35.61962763,17.80981381,476.62822385,20932.0936736,0,238.31411192,119.15705596,59.57852798,965.87,488882140598.52,0,482.94,241.47,120.73,0.0
124,000000000000000000000000000000000000000000000000000000000000007c,606.82778833,140.97807697,0,303.41389416,151.70694708,75.85347354,766.36371044,2530.84173528,0,383.18185522,191.59092761,95.7954638,699.29009476,16037.82940637,0,349.64504738,174.82252369,87.41126184,940.84,374573537315.54,0,470.42,235.21,117.61,0.0
125,000000000000000000000000000000000000000000000000000000000000007d,466.36430818,110.77402014,0,233.18215409,116.59107705,58.29553852,823.50369517,1988.61780073,0,411.75184759,205.87592379,102.9379619,336.02530211,12601.7809008,0,168.01265105,84.00632553,42.00316276,634.85,294322475248.1,0,317.43,158.71,79.36,0.0
126,000000000000000000000000000000000000000000000000000000000000007e,877.61057629,195.47093008,0,438.80528815,219.40264407,109.70132204,548.0936408,3509.09870897,0,274.0468204,137.0234102,68.5117051,109.14800056,22236.99952468,0,54.57400028,27.28700014,13.64350007,372.5,519359032958.28,0,186.25,93.12,46.56,0.0
127,000000000000000000000000000000000000000000000000000000000000007f,132.22200477,38.14664147,0,66.11100239,33.05550119,16.5277506,745.03902053,684.80939992,0,372.51951027,186.25975513,93.12987757,419.7408246,4339.60613923,0,209.8704123,104.93520615,52.46760307,96.45,101354215769.56,0,48.23,24.11,12.06,0.0
128,0000000000000000000000000000000000000000000000000000000000000080,186.2510268,42.67105336,0,93.1255134,46.5627567,23.28137835,104.87233511,766.03174799,0,52.43616755,26.21808378,13.10904189,723.83431738,4854.30847876,0,361.91715869,180.95857935,90.47928967,901.31,113375410851.36,0,450.65,225.33,112.66,0.0
129,0000000000000000000000000000000000000000000000000000000000000081,121.80314607,28.1646054,0,60.90157303,30.45078652,15.22539326,107.32138882,505.61165488,0,53.66069441,26.8303472,13.4151736,364.86222256,3204.03814814,0,182.43111128,91.21555564,45.60777782,363.35,74832315049.32,0,181.68,90.84,45.42,0.0
130,0000000000000000000000000000000000000000000000000000000000000082,379.11262316,84.31809714,0,189.55631158,94.77815579,47.38907789,184.49223517,1513.680452,0,92.24611758,46.12305879,23.0615294,313.87990405,9592.1244409,0,156.93995202,78.46997601,39.23498801,136.56,224030066111.91,0,68.28,34.14,17.07,0.0
131,0000000000000000000000000000000000000000000000000000000000000083,139.03848584,32.7638939,0,69.51924292,34.75962146,17.37981073,188.32830698,588.17818967,0,94.16415349,47.08207675,23.54103837,324.21918659,3727.25853818,0,162.10959329,81.05479665,40.52739832,448.82,87052454528.49,0,224.41,112.2,56.1,0.0
132,0000000000000000000000000000000000000000000000000000000000000084,528.38331578,121.91124648,0,264.19165789,132.09582894,66.04791447,616.8837666,2188.55354839,0,308.4418833,154.22094165,77.11047082,482.53183091,13868.76467479,0,241.26591545,120.63295773,60.31647886,28.12,323913673777.46,0,14.06,7.03,3.52,0.0
133,0000000000000000000000000000000000000000000000000000000000000085,111.27547262,28.35162036,0,55.63773631,27.81886816,13.90943408,255.9698679,508.96895173,0,127.98493395,63.99246697,31.99623349,719.47036201,3225.31318617,0,359.73518101,179.8675905,89.93379525,88.57,75329206869.63,0,44.28,22.14,11.07,0.0
134,0000000000000000000000000000000000000000000000000000000000000086,999.67105542,220.29217438,0,499.83552771,249.91776386,124.95888193,440.78818031,3954.69026711,0,220.39409015,110.19704508,55.09852254,35.90007614,25060.69303927,0,17.95003807,8.97501904,4.48750952,896.57,585308161188.76,0,448.29,224.14,112.07,0.0
135,0000000000000000000000000000000000000000000000000000000000000087,69.07966039,21.89509866,0,34.5398302,17.2699151,8.63495755,448.49999675,393.0613232,0,224.24999837,112.12499919,56.06249959,883.62287853,2490.81179593,0,441.81143926,220.90571963,110.45285982,87.72,58174467476.1,0,43.86,21.93,10.96,0.0
136,0000000000000000000000000000000000000000000000000000000000000088,483.17769051,113.12035158,0,241.58884525,120.79442263,60.39721131,682.99509111,2030.73919746,0,341.49754555,170.74877278,85.37438639,555.11670166,12868.70228342,0,277.55835083,138.77917541,69.38958771,302.01,300556591096.12,0,151.0,75.5,37.75,0.0
137,0000000000000000000000000000000000000000000000000000000000000089,489.13435555,109.06199217,0,244.56717778,122.28358889,61.14179444,296.29882516,1957.88343435,0,148.14941258,74.07470629,37.03735314,180.746448,12407.01861359,0,90.373224,45.186612,22.593306,116.22,289773680207.98,0,58.11,29.05,14.53,0.0
138,000000000000000000000000000000000000000000000000000000000000008a,260.44257961,62.8759003,0,130.2212898,65.1106449,32.55532245,516.301377,1128.74963273,0,258.1506885,129.07534425,64.53767213,366.55554358,7152.83528002,0,183.27777179,91.6388859,45.81944295,737.55,167058942004.19,0,368.77,184.39,92.19,0.0
139,000000000000000000000000000000000000000000000000000000000000008b,161.77396616,35.5604019,0,80.88698308,40.44349154,20.22174577,10.64818441,638.3811667,0,5.32409221,2.6620461,1.33102305,343.34093675,4045.39252887,0,171.67046838,85.83523419,42.91761709,452.43,94482672871.39,0,226.22,113.11,56.55,0.0
140,000000000000000000000000000000000000000000000000000000000000008c,311.34532871,70.34263512,0,155.67266435,77.83633218,38.91816609,221.94881074,1262.79263097,0,110.97440537,55.48720268,27.74360134,391.62280593,8002.25968648,0,195.81140297,97.90570148,48.95285074,207.95,186897780325.03,0,103.97,51.99,25.99,0.0
