rn,id,e_btc,d_btc,btc,vl_btc,m_btc,pm_btc,e_eth,d_eth,eth,vl_eth,m_eth,pm_eth,e_bnb,d_bnb,bnb,vl_bnb,m_bnb,pm_bnb,e_shib,d_shib,shib,vl_shib,m_shib,pm_shib,total_net_balance_usdt
2087,0000000000000000000000000000000000000000000000000000000000000827,187.20655975,42.0724025,0,93.60327987,46.80163994,23.40081997,114.79031117,755.28475379,0,57.39515558,28.69757779,14.3487889,235.54589584,4786.20526354,0,117.77294792,58.88647396,29.44323698,881.59,111784817661.88,0,440.8,220.4,110.2,0.0
2088,0000000000000000000000000000000000000000000000000000000000000828,775.90353678,179.10089094,0,387.95176839,193.97588419,96.9879421,930.67595551,3215.22338333,0,465.33797775,232.66898888,116.33449444,593.93888097,20374.72490132,0,296.96944049,148.48472024,74.24236012,616.04,475864444292.37,0,308.02,154.01,77.0,0.0
2089,0000000000000000000000000000000000000000000000000000000000000829,367.17620598,87.5734427,0,183.58810299,91.7940515,45.89702575,684.28876067,1572.12049174,0,342.14438033,171.07219017,85.53609508,226.9413079,9962.45632481,0,113.47065395,56.73532697,28.36766349,527.22,232679398900.14,0,263.61,131.81,65.9,0.0
2090,000000000000000000000000000000000000000000000000000000000000082a,212.40677223,55.91306971,0,106.20338612,53.10169306,26.55084653,820.78789687,1003.75273524,0,410.39394844,205.19697422,102.59848711,217.73058219,6360.73560412,0,108.8652911,54.43264555,27.21632277,246.07,148558958621.96,0,123.03,61.52,30.76,0.0
2091,000000000000000000000000000000000000000000000000000000000000082b,135.84814273,38.9883297,0,67.92407137,33.96203568,16.98101784,740.48558466,699.91940669,0,370.24279233,185.12139616,92.56069808,481.405178,4435.35756749,0,240.702589,120.3512945,60.17564725,673.56,103590550268.23,0,336.78,168.39,84.19,0.0
2092,000000000000000000000000000000000000000000000000000000000000082c,899.01987932,194.74291917,0,449.50993966,224.75496983,112.37748491,30.7046341,3496.02943991,0,15.35231705,7.67615852,3.83807926,567.09319695,22154.18015888,0,283.54659847,141.77329924,70.88664962,743.3,517424734867.2,0,371.65,185.82,92.91,0.0
2093,000000000000000000000000000000000000000000000000000000000000082d,552.5160827,125.15365628,0,276.25804135,138.12902067,69.06451034,398.3583472,2246.76136496,0,199.1791736,99.5895868,49.7947934,837.45058135,14237.62497106,0,418.72529067,209.36264534,104.68132267,299.51,332528636716.05,0,149.75,74.88,37.44,0.0
2094,000000000000000000000000000000000000000000000000000000000000082e,57.53455251,24.1517116,0,28.76727625,14.38363813,7.19181906,873.4498905,433.57209149,0,436.72494525,218.36247263,109.18123631,698.05551605,2747.52669904,0,349.02775803,174.51387901,87.25693951,788.94,64170204611.34,0,394.47,197.24,98.62,0.0
2095,000000000000000000000000000000000000000000000000000000000000082f,993.00335848,214.82719124,0,496.50167924,248.25083962,124.12541981,67.26370573,3856.582762,0,33.63185286,16.81592643,8.40796322,270.00183471,24438.99022457,0,135.00091736,67.50045868,33.75022934,395.69,570787903081.37,0,197.84,98.92,49.46,0.0
2096,0000000000000000000000000000000000000000000000000000000000000830,197.25082985,44.91302984,0,98.62541493,49.31270746,24.65635373,148.73752683,806.27976223,0,74.36876342,37.18438171,18.59219085,380.70439112,5109.35832143,0,190.35219556,95.17609778,47.58804889,518.28,119332259458.32,0,259.14,129.57,64.78,0.0
2097,0000000000000000000000000000000000000000000000000000000000000831,817.84814634,181.4521136,0,408.92407317,204.46203658,102.23101829,374.46788432,3257.43258748,0,187.23394216,93.61697108,46.80848554,590.92928368,20642.2027156,0,295.46464184,147.73232092,73.86616046,712.56,482111555950.19,0,356.28,178.14,89.07,0.0
2098,0000000000000000000000000000000000000000000000000000000000000832,741.9437715,167.24139687,0,370.97188575,185.48594288,92.74297144,610.11089083,3002.32146842,0,305.05544542,152.52772271,76.26386135,213.98814593,19025.57511297,0,106.99407297,53.49703648,26.74851824,346.28,444354207103.37,0,173.14,86.57,43.28,0.0
2099,0000000000000000000000000000000000000000000000000000000000000833,541.97001271,121.75209911,0,270.98500635,135.49250318,67.74625159,344.34334601,2185.6965309,0,172.17167301,86.0858365,43.04291825,579.76751618,13850.65988442,0,289.88375809,144.94187905,72.47093952,387.25,323490825073.94,0,193.62,96.81,48.41,0.0
2100,0000000000000000000000000000000000000000000000000000000000000834,445.33415783,104.9120124,0,222.66707891,111.33353946,55.66676973,610.13077459,1883.38290061,0,305.06538729,152.53269365,76.26634682,979.08420265,11934.91210683,0,489.54210132,244.77105066,122.38552533,220.21,278747337443.94,0,110.11,55.05,27.53,0.0
2101,0000000000000000000000000000000000000000000000000000000000000835,780.05084338,171.01107753,0,390.02542169,195.01271084,97.50635542,197.35151848,3069.99486386,0,98.67575924,49.33787962,24.66893981,488.99569493,19454.41835366,0,244.49784747,122.24892373,61.12446187,673.21,454370109227.68,0,336.61,168.3,84.15,0.0
2102,0000000000000000000000000000000000000000000000000000000000000836,530.29384271,125.4012905,0,265.14692136,132.57346068,66.28673034,903.51975144,2251.20690023,0,451.75987572,225.87993786,112.93996893,295.31251912,14265.79612664,0,147.65625956,73.82812978,36.91406489,594.68,333186591675.21,0,297.34,148.67,74.33,0.0
2103,0000000000000000000000000000000000000000000000000000000000000837,317.0858242,76.72653071,0,158.5429121,79.27145605,39.63572802,690.49601691,1377.39647399,0,345.24800845,172.62400423,86.31200211,147.0269657,8728.49904711,0,73.51348285,36.75674143,18.37837071,935.62,203859554849.32,0,467.81,233.91,116.95,0.0
2104,0000000000000000000000000000000000000000000000000000000000000838,839.08179214,184.07952387,0,419.54089607,209.77044803,104.88522402,223.08897822,3304.59991815,0,111.54448911,55.77224456,27.88612228,524.76508062,20941.09995291,0,262.38254031,131.19127016,65.59563508,744.24,489092487885.22,0,372.12,186.06,93.03,0.0
2105,0000000000000000000000000000000000000000000000000000000000000839,751.81081485,166.98043074,0,375.90540743,187.95270371,93.97635186,425.54598148,2997.63659837,0,212.77299074,106.38649537,53.19324769,123.00850977,18995.8873037,0,61.50425489,30.75212744,15.37606372,801.11,443660829748.41,0,400.56,200.28,100.14,0.0
2106,000000000000000000000000000000000000000000000000000000000000083a,855.79663852,193.73702775,0,427.89831926,213.94915963,106.97457981,759.84603065,3477.97165361,0,379.92301532,189.96150766,94.98075383,331.48290541,22039.74878524,0,165.74145271,82.87072635,41.43536318,517.84,514752118559.9,0,258.92,129.46,64.73,0.0
2107,000000000000000000000000000000000000000000000000000000000000083b,344.13607001,75.50012774,0,172.06803501,86.0340175,43.01700875,117.95771447,1355.38005909,0,58.97885723,29.48942862,14.74471431,49.03973958,8588.98202341,0,24.51986979,12.2599349,6.12996745,70.33,200601047494.2,0,35.16,17.58,8.79,0.0
2108,000000000000000000000000000000000000000000000000000000000000083c,439.41439081,98.4220369,0,219.7071954,109.8535977,54.92679885,205.70510982,1766.87470858,0,102.85255491,51.42627745,25.71313873,781.61375018,11196.60497279,0,390.80687509,195.40343755,97.70171877,173.29,261503712523.46,0,86.64,43.32,21.66,0.0
2109,000000000000000000000000000000000000000000000000000000000000083d,277.17453771,66.99751121,0,138.58726885,69.29363443,34.64681721,575.85000568,1202.74088835,0,287.92500284,143.96250142,71.98125071,266.42679713,7621.7145144,0,133.21339857,66.60669928,33.30334964,981.05,178009909803.35,0,490.52,245.26,122.63,0.0
2110,000000000000000000000000000000000000000000000000000000000000083e,735.84699595,160.91877756,0,367.92349797,183.96174899,91.98087449,178.33638334,2888.81765877,0,89.16819167,44.58409583,22.29204792,298.50810186,18306.30661394,0,149.25405093,74.62702547,37.31351273,794.5,427555241412.03,0,397.25,198.62,99.31,0.0
2111,000000000000000000000000000000000000000000000000000000000000083f,256.18483444,63.91545471,0,128.09241722,64.04620861,32.0231043,712.08202886,1147.41173785,0,356.04101443,178.02050722,89.01025361,160.27925895,7271.09619458,0,80.13962948,40.06981474,20.03490737,315.02,169820999635.11,0,157.51,78.75,39.38,0.0
2112,0000000000000000000000000000000000000000000000000000000000000840,212.14311783,47.85836703,0,106.07155891,53.03577946,26.51788973,116.5217254,859.15452439,0,58.2608627,29.13043135,14.56521567,449.01899157,5444.42329355,0,224.50949579,112.25474789,56.12737395,892.84,127157911462.49,0,446.42,223.21,111.61,0.0
2113,0000000000000000000000000000000000000000000000000000000000000841,882.58958946,197.17794768,0,441.29479473,220.64739736,110.32369868,510.52053483,3539.74312868,0,255.26026741,127.63013371,63.81506685,683.98312911,22431.19182399,0,341.99156456,170.99578228,85.49789114,274.9,523894515574.38,0,137.45,68.72,34.36,0.0
2114,0000000000000000000000000000000000000000000000000000000000000842,562.15679816,125.52395214,0,281.07839908,140.53919954,70.26959977,324.02019481,2253.40892492,0,162.01009741,81.0050487,40.50252435,407.70644065,14279.75025735,0,203.85322032,101.92661016,50.96330508,466.97,333512499126.22,0,233.49,116.74,58.37,0.0
2115,0000000000000000000000000000000000000000000000000000000000000843,974.09560172,216.35938588,0,487.04780086,243.52390043,121.76195021,530.30162019,3884.08875602,0,265.15081009,132.57540505,66.28770252,297.37831893,24613.29446241,0,148.68915946,74.34457973,37.17228987,950.69,574858887581.76,0,475.35,237.67,118.84,0.0
2116,0000000000000000000000000000000000000000000000000000000000000844,330.76191522,76.62298642,0,165.38095761,82.6904788,41.3452394,346.91253823,1375.53764451,0,173.45626911,86.72813456,43.36406728,713.70843239,8716.71972892,0,356.85421619,178.4271081,89.21355405,52.0,203584441505.16,0,26.0,13.0,6.5,0.0
2117,0000000000000000000000000000000000000000000000000000000000000845,22.5346065,12.5007691,0,11.26730325,5.63365162,2.81682581,528.3000406,224.41409925,0,264.1500203,132.07501015,66.03750507,702.57077042,1422.10197891,0,351.28538521,175.64269261,87.8213463,115.04,33214081230.33,0,57.52,28.76,14.38,0.0
2118,0000000000000000000000000000000000000000000000000000000000000846,27.28669248,17.42111977,0,13.64334624,6.82167312,3.41083656,915.75749257,312.74434968,0,457.87874628,228.93937314,114.46968657,309.94260069,1981.84677381,0,154.97130035,77.48565017,38.74282509,444.52,46287271031.18,0,222.26,111.13,55.56,0.0
2119,0000000000000000000000000000000000000000000000000000000000000847,384.77574826,90.29839328,0,192.38787413,96.19393707,48.09696853,626.26577571,1621.03886828,0,313.13288785,156.56644393,78.28322196,34.21162947,10272.44986047,0,17.10581473,8.55290737,4.27645368,595.66,239919491823.82,0,297.83,148.91,74.46,0.0
2120,0000000000000000000000000000000000000000000000000000000000000848,392.37269741,94.4881314,0,196.18634871,98.09317435,49.04658718,715.42857178,1696.25314497,0,357.71428589,178.85714294,89.42857147,821.67343219,10749.07932399,0,410.83671609,205.41835805,102.70917902,262.68,251051471072.14,0,131.34,65.67,32.84,0.0
2121,0000000000000000000000000000000000000000000000000000000000000849,58.74867522,21.97710964,0,29.37433761,14.68716881,7.3435844,724.57492263,394.53358643,0,362.28746131,181.14373066,90.57186533,352.8040369,2500.14146124,0,176.40201845,88.20100923,44.10050461,783.14,58392367644.93,0,391.57,195.78,97.89,0.0
2122,000000000000000000000000000000000000000000000000000000000000084a,200.40555785,47.33767178,0,100.20277893,50.10138946,25.05069473,330.24125905,849.806991,0,165.12062952,82.56031476,41.28015738,154.47533023,5385.188398,0,77.23766511,38.61883256,19.30941628,40.51,125774443426.11,0,20.25,10.13,5.06,0.0
2123,000000000000000000000000000000000000000000000000000000000000084b,886.31175072,193.17918534,0,443.15587536,221.57793768,110.78896884,105.26346787,3467.95725373,0,52.63173393,26.31586697,13.15793348,712.96338653,21976.28798692,0,356.48169326,178.24084663,89.12042332,42.31,513269951921.09,0,21.16,10.58,5.29,0.0
2124,000000000000000000000000000000000000000000000000000000000000084c,883.01851591,197.92694556,0,441.50925796,220.75462898,110.37731449,613.5195407,3553.18915636,0,306.75977035,153.37988517,76.68994259,378.77013843,22516.39869215,0,189.38506921,94.69253461,47.3462673,281.89,525884575276.57,0,140.94,70.47,35.24,0.0
2125,000000000000000000000000000000000000000000000000000000000000084d,697.08780718,151.48149085,0,348.54390359,174.2719518,87.1359759,20.12087185,2719.39926699,0,10.06043593,5.03021796,2.51510898,717.29285242,17232.70994138,0,358.64642621,179.32321311,89.66160655,347.04,402480719598.81,0,173.52,86.76,43.38,0.0
2126,000000000000000000000000000000000000000000000000000000000000084e,96.64192046,28.97832657,0,48.32096023,24.16048011,12.08024006,618.6769047,520.21959647,0,309.33845235,154.66922618,77.33461309,417.32188781,3296.60801216,0,208.66094391,104.33047195,52.16523598,401.61,76994342125.07,0,200.81,100.4,50.2,0.0
2127,000000000000000000000000000000000000000000000000000000000000084f,52.73348182,18.77792321,0,26.36674091,13.18337046,6.59168523,544.68736463,337.10171669,0,272.34368232,136.17184116,68.08592058,484.40287601,2136.19830494,0,242.201438,121.100719,60.5503595,341.36,49892247586.26,0,170.68,85.34,42.67,0.0
2128,0000000000000000000000000000000000000000000000000000000000000850,620.91293367,135.63707358,0,310.45646684,155.22823342,77.61411671,118.55113225,2434.95991745,0,59.27556612,29.63778306,14.81889153,376.27134183,15430.2306711,0,188.13567091,94.06783546,47.03391773,643.23,360382688805.43,0,321.62,160.81,80.4,0.0
2129,0000000000000000000000000000000000000000000000000000000000000851,165.96549984,41.67822371,0,82.98274992,41.49137496,20.74568748,354.78976474,748.20844685,0,177.39488237,88.69744119,44.34872059,922.53444268,4741.36302703,0,461.26722134,230.63361067,115.31680533,754.41,110737499179.65,0,377.2,188.6,94.3,0.0
2130,0000000000000000000000000000000000000000000000000000000000000852,904.94593966,204.50163435,0,452.47296983,226.23648492,113.11824246,763.3087169,3671.21812313,0,381.65435845,190.82717923,95.41358961,413.63125961,23264.34290675,0,206.8156298,103.4078149,51.70390745,719.03,543353280241.44,0,359.51,179.76,89.88,0.0
2131,0000000000000000000000000000000000000000000000000000000000000853,924.48566022,207.28217399,0,462.24283011,231.12141505,115.56070753,703.17642991,3721.13443574,0,351.58821496,175.79410748,87.89705374,42.9624445,23580.6603181,0,21.48122225,10.74061112,5.37030556,718.48,550741071237.38,0,359.24,179.62,89.81,0.0
2132,0000000000000000000000000000000000000000000000000000000000000854,656.10369665,144.93577746,0,328.05184832,164.02592416,82.01296208,298.43625562,2601.89046699,0,149.21812781,74.6090639,37.30453195,152.79366675,16488.06200004,0,76.39683337,38.19841669,19.09920834,580.73,385089001157.56,0,290.37,145.18,72.59,0.0
2133,0000000000000000000000000000000000000000000000000000000000000855,859.84168747,187.95197277,0,429.92084374,214.96042187,107.48021093,188.72567777,3374.11821145,0,94.36283889,47.18141944,23.59070972,429.70175979,21381.63422779,0,214.85087989,107.42543995,53.71271997,188.26,499381441425.67,0,94.13,47.06,23.53,0.0
2134,0000000000000000000000000000000000000000000000000000000000000856,491.15423701,106.08582338,0,245.5771185,122.78855925,61.39427963,29.16404329,1904.4551826,0,14.58202164,7.29101082,3.64550541,69.14243233,12068.44620303,0,34.57121617,17.28560808,8.64280404,315.34,281866109785.26,0,157.67,78.83,39.42,0.0
2135,0000000000000000000000000000000000000000000000000000000000000857,83.13280854,22.33494391,0,41.56640427,20.78320213,10.39160107,332.2490252,400.95743536,0,166.1245126,83.0622563,41.53112815,254.31232003,2540.84910081,0,127.15616001,63.57808001,31.78904,532.94,59343120029.41,0,266.47,133.24,66.62,0.0
2136,0000000000000000000000000000000000000000000000000000000000000858,840.99636179,186.71924619,0,420.4981809,210.24909045,105.12454522,470.29662228,3351.98827497,0,235.14831114,117.57415557,58.78707779,137.05055325,21241.39782295,0,68.52527663,34.26263831,17.13131916,853.86,496106132473.97,0,426.93,213.47,106.73,0.0
2137,0000000000000000000000000000000000000000000000000000000000000859,505.35322059,112.08750928,0,252.67661029,126.33830515,63.16915257,263.5602099,2012.19758828,0,131.78010495,65.89005248,32.94502624,143.88298273,12751.20494611,0,71.94149137,35.97074568,17.98537284,955.54,297812367289.84,0,477.77,238.88,119.44,0.0
2138,000000000000000000000000000000000000000000000000000000000000085a,346.51417538,79.75448721,0,173.25708769,86.62854384,43.31427192,377.30130487,1431.75441987,0,188.65065244,94.32532622,47.16266311,385.96533971,9072.96288725,0,192.98266986,96.49133493,48.24566746,26.91,211904723295.14,0,13.46,6.73,3.36,0.0
2139,000000000000000000000000000000000000000000000000000000000000085b,838.35279821,187.96036435,0,419.1763991,209.58819955,104.79409978,566.17405653,3374.26885724,0,283.08702827,141.54351413,70.77175707,486.86927639,21382.58886335,0,243.43463819,121.7173191,60.85865955,117.14,499403737536.08,0,58.57,29.29,14.64,0.0
